raise,87.29892009
whirl,226.1961123
could,226.2933045
mount,226.3399568
shawl,226.3697624
forth,226.4069114
crush,226.4151188
risky,226.6786177
whine,226.6954644
masse,226.6971922
drift,226.7140389
elder,226.787473
flout,227.0263499
mauve,227.0894168
virus,227.187905
cloud,227.3572354
slink,227.512743
shiny,227.7261339
heavy,227.8203024
light,227.8976242
abase,228.0336933
tipsy,228.0345572
algae,228.3097192
midst,228.3226782
gusto,228.424622
guide,228.462635
befit,228.5982721
beret,228.662203
octet,228.7205184
proud,228.7395248
ether,228.7771058
derby,228.8941685
gonad,228.8971922
prong,228.9909287
dried,228.9982721
circa,229.1727862
laugh,229.2838013
debut,229.3092873
brawn,229.4829374
ivory,229.5036717
movie,229.6211663
apart,229.7818575
prowl,229.8051836
datum,229.8069114
sumac,230.1507559
egret,230.374514
medic,230.5568035
world,230.8060475
notch,230.9477322
bowel,231.1529158
polka,231.3460043
bused,231.5079914
clank,231.5598272
dress,231.5904968
eying,231.7213823
shirk,231.7421166
preen,231.8531317
theta,231.937797
video,231.9732181
cello,232.0565875
vegan,232.0820734
bravo,232.2047516
blunt,232.2781857
shaft,232.3295896
payee,232.3395248
titan,232.3740821
vague,232.375378
riper,232.5149028
glove,232.5239741
deign,232.5317495
peace,232.5572354
swept,232.7300216
scene,232.7840173
apnea,232.8565875
chord,233.2017279
input,233.2332613
rider,233.2911447
order,233.3952484
devil,233.8609071
rodeo,234.1257019
thank,234.3174946
essay,234.3572354
patch,234.7533477
rally,234.8604752
joist,235.1589633
crown,235.212095
ghost,235.2609071
femur,235.3218143
ardor,235.4190065
churn,235.437581
sword,235.4609071
epoch,235.524406
belch,235.7511879
knave,235.9006479
bayou,236.2172786
blaze,236.3796976
binge,236.4591793
snaky,236.8155508
niece,236.9490281
perky,236.9637149
piper,237.0704104
lanky,237.2056156
scowl,237.5295896
exult,237.7097192
scrum,237.9900648
rough,238.0138229
worth,238.062203
humor,238.0812095
scuba,238.4090713
handy,238.5883369
below,238.7822894
shunt,238.9425486
admin,239.1239741
lofty,239.124838
gorge,239.1684665
harsh,239.2444924
hydro,239.4133909
plank,239.5192225
stink,239.5295896
snack,239.5542117
aping,239.5568035
puree,239.6937365
steed,239.6946004
lucid,239.7205184
cling,240.2038877
tacit,240.2647948
stool,240.4807775
elope,240.5334773
scrub,240.600432
trout,240.6012959
hymen,240.7019438
dense,240.761987
throw,241.2639309
favor,241.3663067
frank,241.3827214
syrup,241.4609071
porch,241.4721382
being,241.5213823
minty,241.638013
frond,241.6518359
chirp,241.6894168
growl,241.8393089
mango,241.8898488
roger,241.9326134
smirk,241.9611231
youth,241.9982721
swami,242.0401728
bribe,242.1231102
slung,242.1365011
covey,242.2280778
quail,242.287257
valid,242.4086393
rupee,242.5187905
rebel,242.6561555
pouty,242.7028078
label,243.0449244
duvet,243.1136069
detox,243.1313175
legal,243.4349892
begin,243.5205184
helix,243.9537797
swath,244.0825054
month,244.1079914
group,244.1719222
radii,244.2704104
aphid,244.3667387
hello,244.4431965
recur,244.4613391
genre,244.5451404
elide,244.5688985
sight,244.6293737
women,244.6457883
tacky,244.7300216
spiny,245.0842333
brisk,245.2051836
shank,245.2203024
issue,245.2807775
trump,245.3507559
diode,245.362851
tithe,245.3887689
odder,245.4678186
bigot,245.4941685
slick,245.5727862
briar,245.7291577
among,245.8928726
fiend,246.1196544
gourd,246.4643629
tutor,246.5485961
gamut,246.5676026
axion,246.6894168
color,246.9762419
press,247.2980562
chief,247.361987
zesty,247.3982721
major,247.6526998
taunt,247.737365
clamp,247.7727862
caulk,247.8194384
stilt,247.9602592
grind,247.9641469
touch,248.1032397
crimp,248.1343413
bugle,248.2393089
still,248.4151188
truck,248.4444924
widen,248.4790497
bench,248.5317495
armor,248.7580994
grass,248.7645788
brush,248.8768898
human,248.9451404
jaunt,248.9775378
thrum,248.9991361
match,249.149892
imbue,249.2008639
siege,249.2103672
batch,249.2285097
spawn,249.3313175
stock,249.4479482
shrug,249.4488121
bulge,249.4933045
crazy,249.5442765
aglow,249.7326134
rumba,249.8539957
oxide,249.863067
sleep,249.8846652
silky,249.9092873
testy,249.9166307
elbow,249.999568
umbra,250.012959
creed,250.0302376
minus,250.1157667
nobly,250.2863931
burly,250.3706263
tying,250.5291577
tally,250.5352052
froze,250.5395248
local,250.5546436
alarm,250.5991361
liege,250.7317495
cacti,250.85054
smith,250.8933045
twang,251.1075594
boxer,251.3131749
green,251.361987
thong,251.5019438
crepe,251.5447084
bonus,251.67473
macho,251.8012959
shell,251.8146868
magic,252.1282937
suing,252.3917927
goose,252.3987041
betel,252.4190065
choke,252.5269978
salad,252.5650108
stomp,252.6691145
aroma,252.8963283
class,253.0012959
tryst,253.0103672
quota,253.0678186
avoid,253.1010799
nudge,253.2488121
leave,253.3226782
welch,253.3727862
totem,253.4302376
ensue,253.5222462
carry,253.5360691
clown,253.8086393
birch,253.9671706
lorry,253.9978402
these,254.1611231
cache,254.2928726
cross,254.4349892
sheet,254.4773218
scamp,254.5291577
pixel,254.6544276
child,254.7917927
empty,254.8164147
sheen,254.9399568
chasm,254.9982721
flume,255.0349892
spank,255.2090713
belie,255.224622
spicy,255.2423326
gauze,255.2565875
sorry,255.3226782
beset,255.3403888
stung,255.5727862
agora,255.8043197
loyal,255.875162
topaz,255.8993521
posse,255.94946
ghoul,256.0444924
sewer,256.05054
joint,256.1451404
moose,256.2060475
fetch,256.2526998
endow,256.2742981
envoy,256.3205184
drink,256.3360691
study,256.4907127
drown,256.5110151
quasi,256.5209503
creep,256.6850972
attic,256.8298056
sauna,256.9736501
dusty,256.9844492
quest,257.0993521
iliac,257.1408207
query,257.3170626
juice,257.4060475
blond,257.4565875
shrub,257.7149028
fancy,257.8194384
bring,257.8384449
canal,257.8859611
madly,257.9049676
creme,257.9131749
lilac,258.0639309
stick,258.1084233
prior,258.2570194
enema,258.3974082
gravy,258.499784
tasty,258.7075594
filth,258.74946
trust,258.7887689
borax,258.8963283
arbor,259.1438445
alloy,259.2107991
brass,259.275162
semen,259.299784
feign,259.3179266
woman,259.6777538
obese,259.8069114
droll,259.8609071
sally,259.8980562
venom,260.038013
midge,260.062635
lunch,260.3974082
lying,260.4617711
slash,260.5321814
joker,260.6241901
shall,260.6665227
mocha,260.7714903
squat,260.837581
vigor,260.8427646
itchy,260.9183585
pivot,260.9723542
hefty,260.9952484
serve,261.1183585
rocky,261.3883369
limbo,261.4185745
thing,261.4794816
gecko,261.5935205
toxin,262.1399568
vowel,262.2483801
lynch,262.2889849
rarer,262.4090713
unfed,262.462635
gauge,262.5559395
motif,262.6047516
steep,262.6989201
slunk,262.9663067
ditch,263.112311
purer,263.1330454
night,263.1896328
friar,263.2539957
verse,263.5010799
cheer,264.0535637
drool,264.1010799
waxen,264.1434125
dozen,264.3049676
canon,264.6976242
ahead,264.7762419
grimy,264.8103672
morph,264.8302376
using,264.9447084
fixer,264.9611231
tenth,265.4164147
usual,265.4786177
hound,265.4989201
tough,265.6643629
truss,265.7784017
wagon,265.8842333
music,265.9706263
blank,266.212959
ruder,266.8868251
annul,267.1421166
drill,267.2885529
sever,267.7114471
frisk,268.2151188
junta,268.3097192
fella,268.7684665
wooer,268.7909287
unfit,268.987041
smell,269.0937365
unwed,269.1801296
spell,269.2151188
troop,269.4086393
badly,269.4868251
fleet,269.7295896
strut,269.9529158
amply,270.249676
whelp,270.3615551
harry,270.6794816
knife,270.7546436
dryer,270.8259179
dross,270.8289417
valve,270.8889849
mouth,271.5205184
brink,271.7153348
vomit,271.7282937
vogue,271.7831533
cycle,271.8401728
foamy,271.887257
rabbi,272.111879
watch,272.1507559
flask,272.3339093
wreck,272.4587473
rower,272.4971922
doubt,272.5961123
snowy,272.6423326
woken,272.6738661
pithy,272.6842333
crowd,273.0712743
clink,273.2298056
piece,273.237149
revel,273.4414687
bible,273.6034557
reedy,273.72527
blind,273.9304536
plush,273.962851
pound,273.9809935
ought,274.0933045
toxic,274.1088553
shaky,274.4172786
phony,274.4315335
gusty,274.7347732
quilt,275.1045356
lever,275.1382289
renew,275.2453564
shift,275.7516199
libel,275.8315335
adage,275.8734341
agape,276.1326134
wench,276.2570194
doing,276.2984881
opium,276.5930886
brown,276.5961123
given,276.8414687
pitch,276.8470842
udder,276.8954644
arrow,277.0799136
wrong,277.2941685
wrack,277.4298056
eking,277.4660907
stunk,277.6185745
upper,277.8946004
newer,278.1723542
weigh,278.2673866
album,278.2868251
offer,278.3365011
grown,278.3637149
fluke,278.9088553
prick,278.9265659
chalk,278.9598272
flank,278.987473
genie,279.087689
eerie,279.1784017
stint,279.3542117
clung,279.4012959
elude,279.4021598
havoc,280.0583153
nerve,280.1771058
etude,280.3740821
drunk,280.450108
dogma,280.6643629
guild,280.7684665
wring,281.3447084
focus,281.6431965
musty,281.6838013
quake,281.7939525
annoy,281.9930886
speck,282.1464363
sleek,282.25054
honor,282.3529158
pesky,282.4617711
motor,282.5740821
catty,282.6362851
think,282.7542117
taboo,282.9166307
grill,283.1131749
blush,283.1339093
begun,283.4734341
river,283.6794816
small,284.12527
godly,284.1274298
pence,284.3205184
rigor,284.4323974
sooty,284.700216
pasta,284.8738661
parry,285.1269978
rover,285.4406048
glass,285.5274298
ennui,285.7723542
mecca,285.8730022
cumin,285.9295896
bless,286.0237581
forum,286.2069114
edify,286.2863931
sweet,286.3451404
build,286.675594
dingo,287.1727862
segue,287.2963283
botch,287.5157667
leech,287.5516199
merry,287.9926566
wharf,288.2842333
would,288.2946004
joust,288.4764579
moldy,288.5062635
ficus,288.5390929
privy,288.7339093
gross,288.8099352
hence,288.8384449
vinyl,288.9593952
woven,288.975378
enjoy,288.9762419
gaudy,289.1166307
mangy,289.3762419
stash,289.6410367
dwarf,289.6453564
balmy,289.8773218
pique,289.9023758
wordy,290.7693305
await,290.7857451
basis,290.8574514
never,290.9555076
slosh,290.9701944
index,291.100216
sieve,291.1313175
dowry,291.2008639
abbey,291.4768898
seedy,291.4958963
frown,291.7451404
amiss,291.8898488
mogul,292.0531317
shown,293.0475162
brick,293.0855292
smack,293.4514039
crump,293.5848812
greed,293.637581
silly,293.6509719
donor,293.850108
axiom,293.9939525
rowdy,294.1157667
dimly,294.5200864
koala,294.6060475
shack,294.7028078
stout,294.7568035
sixty,294.9144708
slump,295.1809935
robot,295.3922246
pinch,295.7235421
mound,295.7598272
abbot,295.8328294
augur,295.9676026
merge,296.0328294
basal,296.1710583
vapid,296.3913607
kneel,296.9477322
gipsy,297.212959
larva,297.4077754
colon,297.4578834
climb,297.5438445
tibia,297.7969762
heave,297.9092873
creek,298.3075594
marry,298.500216
afoot,298.6902808
berry,299.0177106
bingo,299.1101512
waltz,299.7274298
idiot,299.7576674
stood,300.0829374
young,300.4885529
sulky,300.687689
revue,300.9775378
swell,301.8665227
flush,302.0241901
fatal,302.1386609
fleck,302.4064795
gouge,303.6794816
deuce,303.8198704
theme,304.1693305
krill,304.2850972
gooey,304.6639309
seven,304.8177106
teddy,304.825486
ditto,305.0263499
breed,305.1555076
awful,305.237149
blown,305.5045356
fluid,305.6336933
curvy,305.8177106
black,305.8397408
might,305.8963283
dutch,306.7352052
junto,307.1101512
imply,307.2764579
seize,307.3213823
speed,307.3287257
union,307.5758099
petty,307.7053996
pouch,307.936933
occur,308.0509719
adapt,308.1676026
banal,308.2578834
alibi,308.5801296
aloof,308.6799136
swift,308.7356371
mania,308.7455724
exert,308.9667387
drama,309.2673866
squad,309.3693305
floor,309.7092873
bound,310.012959
sloop,310.3395248
canny,310.7529158
budge,310.8457883
again,310.9680346
butte,311.1010799
spool,311.1550756
coach,311.4280778
banjo,311.8241901
fritz,311.8336933
swamp,312.0544276
stuck,312.2168467
moron,312.362851
error,312.3801296
razor,312.4647948
quark,312.7269978
blink,313.0030238
flail,313.3291577
frill,313.6829374
ledge,313.6859611
champ,314.0298056
where,314.162851
quash,314.2816415
wrung,314.8583153
found,315.175378
jerky,315.2198704
frock,315.2587473
stump,315.3157667
swing,315.5218143
ferry,315.6164147
conic,315.6786177
limit,315.7136069
truth,316.0051836
crumb,316.0552916
undue,316.062203
bylaw,316.0708423
freed,316.2548596
annex,316.7023758
witch,317.2509719
gloss,317.9468683
fishy,318.0548596
patty,318.0721382
unify,318.2116631
sooth,318.2436285
allow,318.3313175
equip,318.4738661
ionic,318.5904968
druid,319.025054
cough,319.1974082
fudge,319.3641469
defer,320.2051836
nylon,320.2241901
fling,320.5114471
shoot,320.5365011
sheep,320.7101512
flack,320.825054
thick,321.2224622
showy,321.287257
stunt,321.4444924
event,321.5935205
gaffe,321.7071274
gulch,321.8803456
spill,322.0807775
evade,322.2669546
debug,322.4544276
avail,322.5222462
proxy,322.762419
fence,323.0311015
beget,323.1200864
staff,323.1965443
flown,323.537797
needy,323.7572354
wound,323.7723542
pupal,323.94946
plunk,324.1287257
boost,325.2012959
elegy,325.6803456
stoop,325.8384449
blitz,325.9447084
owing,326.2090713
flaky,326.7269978
catch,326.8349892
dough,327.1473002
epoxy,327.262203
width,327.3939525
blimp,327.4384449
dodge,328.1965443
smock,328.2095032
offal,328.4185745
tenet,328.6825054
guess,329.5676026
hatch,329.6047516
snuck,330.3641469
pubic,330.3645788
chess,330.4017279
bleep,330.4103672
milky,330.5520518
qualm,330.5835853
bleed,330.7131749
mulch,330.8280778
exile,331.1041037
sixth,331.5978402
clump,331.625054
shock,331.700216
smoky,332.0168467
block,332.7585313
crack,332.7822894
sense,333.1300216
coyly,333.4453564
spiky,333.6384449
dally,333.6669546
modem,333.6820734
dryly,333.7365011
ember,333.8047516
igloo,334.1568035
penny,334.5580994
every,334.9343413
alpha,335.9516199
whiny,336.3213823
rumor,336.5356371
leggy,336.7339093
punch,336.8060475
gassy,336.8103672
aging,337.2993521
wispy,337.8224622
bliss,338.4397408
humid,339.1943844
rugby,339.4885529
batty,341.2678186
vixen,341.3421166
fight,341.4725702
wight,341.5149028
award,341.7213823
snoop,342.0311015
spoon,342.0777538
wheel,342.1356371
vodka,342.1693305
filmy,342.5762419
icily,342.887257
finch,343.5451404
cabal,343.5762419
sappy,343.7347732
awake,343.8596112
glyph,344.1572354
murky,344.1987041
curry,344.2656587
droop,344.6799136
ninth,345.1421166
tabby,345.1555076
parka,345.737797
tweed,345.8302376
belly,346.2241901
naval,346.5913607
venue,347.2012959
villa,347.2190065
downy,347.4799136
pushy,347.6665227
queer,347.8151188
butch,348.1308855
flock,348.9114471
lucky,348.9399568
dying,349.2522678
comma,349.3183585
kiosk,349.6194384
roomy,349.6963283
dingy,349.7282937
enemy,350.4401728
holly,350.5097192
winch,350.5330454
apply,350.6263499
mushy,350.8311015
folio,350.8660907
dandy,351.1317495
verge,351.774946
sully,352.112743
bushy,352.3045356
avian,352.7438445
weave,354.1464363
gayly,354.2522678
lumpy,354.4393089
floss,354.5153348
slush,355.2993521
quoth,355.5529158
pinky,355.7822894
smash,356.5710583
spunk,356.7857451
quirk,356.7965443
swill,357.3278618
outdo,357.4617711
ozone,357.8816415
furor,358.0768898
kebab,358.3140389
chill,359.1313175
munch,359.212959
skill,359.2544276
hilly,359.275162
usurp,359.3758099
thump,359.6760259
flung,360.0289417
blurb,360.0384449
lymph,360.9580994
abyss,362.0449244
axial,362.3157667
fatty,362.587473
swung,363.1537797
toddy,363.2958963
karma,363.4086393
bunch,363.4578834
tepee,364.1274298
uncut,364.3892009
fauna,365.0885529
pupil,365.1434125
salsa,365.4323974
array,365.8172786
taffy,365.9814255
rotor,366.2388769
bough,366.2647948
delve,366.4488121
skimp,367.6384449
nutty,368.2
twist,368.92527
caddy,369.0760259
chili,369.0859611
flick,369.1710583
loopy,369.4712743
dolly,369.9822894
scoop,370.3028078
pagan,370.5304536
vouch,370.6475162
hurry,370.6613391
theft,370.6859611
duchy,370.687257
windy,370.8207343
wacky,371.0704104
amaze,371.4263499
pluck,371.4958963
ditty,372.0172786
going,372.2803456
sweep,372.7300216
shyly,373.0609071
fewer,373.1719222
comfy,373.7537797
kneed,373.7771058
hedge,373.812527
knoll,374.3684665
bawdy,374.561987
flunk,375.1516199
crook,375.1969762
sunny,375.2393089
dusky,375.9602592
spasm,376.6669546
inbox,377.0898488
sushi,377.2082073
dwell,377.4544276
comic,377.7473002
crick,379.6587473
juicy,379.7084233
crock,379.7412527
rajah,381.0203024
cynic,381.8419006
picky,381.8863931
melee,382.0483801
worry,382.3477322
thumb,382.3991361
polyp,383.2570194
fungi,383.5239741
nymph,383.5399568
booty,383.6077754
husky,383.7533477
wryly,384.212527
photo,384.2449244
judge,384.4699784
brood,384.65054
groom,384.924838
soggy,385.0198704
golly,385.0980562
clack,385.2863931
outgo,385.3053996
hunky,385.4462203
hitch,385.4799136
condo,385.5866091
stiff,386.1222462
rigid,386.3023758
hippo,386.7200864
dilly,386.8384449
oddly,387.162419
plumb,387.5831533
awash,387.7784017
excel,389.6233261
proof,389.8207343
beech,389.987905
radar,390.4531317
fanny,390.487689
visit,391.0734341
khaki,391.3896328
savvy,391.9654428
fever,392.849676
whisk,394.0686825
idyll,394.1663067
squib,394.9261339
eject,395.6483801
bitty,396.4596112
swash,396.8725702
fjord,397.0082073
howdy,397.0086393
mambo,397.6064795
missy,398.1848812
mossy,398.9961123
swoon,399.4341253
conch,400.0954644
bossy,400.1559395
unzip,400.6354212
lupus,401.9758099
broom,402.8285097
lipid,402.9416847
vying,402.9654428
geese,403.0509719
timid,403.300216
cabby,404.4989201
tight,404.7511879
shuck,404.8017279
booth,405.4155508
mafia,405.625054
sniff,405.7278618
bevel,406.0544276
happy,406.4915767
queen,406.7779698
ruddy,407.2954644
gawky,408.0419006
quell,408.288121
digit,408.8665227
chunk,409.6384449
whack,409.8323974
thigh,410.1269978
musky,410.437149
manga,410.6444924
idiom,413.0518359
scoff,413.4103672
cacao,413.4263499
jetty,413.7671706
bulky,413.9105832
billy,413.9766739
cinch,414.2311015
lobby,415.8544276
kitty,416.0354212
paddy,416.4393089
knack,416.7775378
teeth,417.2898488
clock,417.3403888
wooly,418.3771058
undid,420.4358531
blood,421.3144708
evoke,421.7304536
juror,421.8730022
witty,422.7831533
myrrh,423.2673866
jelly,423.2695464
penne,423.7917927
forgo,423.9758099
gloom,424.1598272
pixie,424.7196544
ninja,424.7943844
gumbo,425.0591793
tatty,426.1161987
folly,426.7771058
cheek,427.2043197
couch,428.1360691
lowly,428.137797
wimpy,428.6937365
freer,428.9593952
skull,429.5952484
brook,430.2855292
quack,430.9015119
click,431.6656587
expel,432.0518359
chump,432.8449244
cliff,433.9524838
refer,434.8699784
flood,434.8842333
cocoa,435.6336933
willy,436.3343413
geeky,436.9961123
weedy,437.6742981
sassy,439.0984881
pudgy,439.4639309
booze,439.5542117
fifty,439.9550756
putty,440.8825054
furry,440.9278618
skulk,441.8609071
civil,442.4306695
bezel,442.6907127
belle,443.0185745
icing,443.6034557
fugue,444.9062635
spoof,446.0790497
dully,446.6868251
bloom,448.1796976
filly,448.2639309
dumpy,448.5015119
embed,448.6518359
allay,449.3010799
shook,449.7321814
assay,450.7097192
bosom,451.0185745
hussy,451.2034557
beefy,455.4984881
pooch,456.2937365
stuff,458.4336933
swish,458.9174946
hutch,459.2773218
wedge,459.536933
funky,459.6652268
cubic,460.0358531
pulpy,461.0799136
verve,461.8786177
macaw,462.6107991
plaza,462.8453564
snuff,463.1196544
widow,464.3442765
chaff,464.6237581
fifth,465.9023758
spook,466.0846652
jewel,467.6526998
tweet,467.9464363
papal,469.0172786
onion,470.8272138
mucky,470.9740821
emcee,471.7542117
swoop,471.7779698
gully,472.8401728
check,473.1347732
baggy,473.32527
nanny,474.5183585
ovoid,475.1347732
hunch,475.7805616
hippy,477.5766739
quill,479.5676026
knock,481.7987041
skunk,482.5840173
mucus,483.2077754
guava,483.3792657
maxim,484.0017279
pizza,487.2349892
livid,488.0660907
amass,491.1395248
goody,491.9524838
bully,492.3360691
kinky,492.4384449
quick,495.7218143
moody,496.4116631
llama,497.5831533
aback,498.5084233
plump,498.7382289
jolly,499.825486
hobby,500.4224622
bongo,504.9429806
cluck,505.5131749
gruff,505.6686825
dodgy,507.4764579
level,507.8907127
sissy,508.6228942
tooth,514.3032397
fussy,516.1589633
bunny,516.5352052
slyly,516.8833693
fully,517.9771058
humus,519.0116631
piggy,519.1766739
vigil,519.2842333
gypsy,522.4760259
buxom,524.2060475
giddy,533.0453564
biddy,539.2695464
funny,540.2868251
jumbo,543.3814255
skiff,544.7170626
woody,546.8993521
goofy,547.9261339
affix,549.7257019
which,551.7442765
motto,553.0479482
chock,556.2924406
dowdy,563.9235421
chick,563.9356371
whoop,566.7261339
foggy,567.0686825
daddy,571.0038877
ninny,575.4920086
known,589.6457883
madam,595.6574514
bluff,602.7477322
twixt,605.862203
femme,607.3136069
guppy,610.6069114
mammy,611.4276458
muddy,613.1779698
dummy,613.3408207
jumpy,614.5347732
humph,621.2907127
buddy,630.3149028
kayak,633.4190065
queue,637.0483801
minim,639.4833693
gummy,651.9149028
shush,652.5438445
gamma,653.2682505
magma,653.862203
puffy,654.0021598
buggy,661.0604752
poppy,663.6414687
whiff,664.3809935
chuck,668.1343413
dizzy,668.3775378
boozy,672.337797
mimic,679.1987041
kappa,680.5866091
booby,690.9079914
pygmy,691.9688985
bobby,714.9097192
woozy,719.8574514
jazzy,755.1559395
fluff,755.4790497
fizzy,756.2276458
jiffy,762.7330454
civic,776.5663067
puppy,799.0531317
mummy,839.7282937
vivid,850.2336933
mamma,858.8453564
fuzzy,875.4704104